username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
giordi24,,,114,37,4544,2014-04-29 19:56:50,2021-05-19 20:39:44,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
RosaniMesa,"Ingeniero Mecánico UNET.
EMPRENDEDORA. Apasionada por el deporte, Orgullosa de ser VENEZOLANA ♡. Hala Madrid!!!",San Cristobal ,269,185,9256,2013-03-18 17:01:23,2021-05-19 20:38:40,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
ortegamorillo22,Abogado. Est| Derecho Constitucional - Universidad Nacional de Colombia. || Team Cr7. El cielo es el límite mijoooooo🔥,,101,28,10012,2020-08-08 15:31:47,2021-05-19 20:38:37,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
SVargasOK,🌎: Periodista colombiano. ⚽️: Instructor infantil ATFA. 📺: @DIRECTVSports / @winsportstv. 📻: @vbarcaracol.   📨: contrataciones@sognicolombia.com,"Bogotá D.C., Colombia",1671,171986,31232,2009-10-02 16:10:21,2021-05-19 20:37:06,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
cangrefut,Pretendo analizar (sic.) el fútbol. Me dicen cangrejo por exigirle a mi selección. Sufriendo la actualidad de mi Depor. Forza Italia y Forza Juve! Mia San Mia!,,662,253,918,2021-03-25 05:02:14,2021-05-19 20:30:46,1,Hay que hacer mucha memoria para recordar el último mal partido de Juan Guillermo Cuadrado. Y qué poco se habla de que haya sido uno de los sudamericanos más regulares y con mejor rendimiento en Europa los últimos años. Desequilibrante y frenético como pocos. El motor de la Juve.,[]
isaruggeri_,✍⚽️ @mundialscouting | @LaPizarraDelDT_ | @EditorialPuskas,"Mendoza, Argentina",225,3147,2808,2021-01-03 17:05:07,2021-05-19 20:26:03,1,Hay que hacer mucha memoria para recordar el último mal partido de Juan Guillermo Cuadrado. Y qué poco se habla de que haya sido uno de los sudamericanos más regulares y con mejor rendimiento en Europa los últimos años. Desequilibrante y frenético como pocos. El motor de la Juve.,[]
YBah96,,,96,242,67744,2010-01-08 18:18:32,2021-05-19 20:21:52,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
teo_acm,"Pizza-addicted 🍕
Cinema-addicted 🎬
Margot Robbie-addicted 👱‍♀️

Occasionalmente persona seria.
Non occasionalmente tifoso del Milan.

Su Twitter cazzeggio.",,608,1735,108220,2016-05-31 17:05:36,2021-05-19 20:01:48,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
Damiano0306,@sixers,,246,275,21335,2017-06-11 23:02:55,2021-05-19 19:53:58,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
Fracal971,,,553,89,17190,2020-07-16 18:56:17,2021-05-19 19:51:34,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
Zorochan_1,"“I know who I am. And after all these years, there’s a victory in that.”                            👑tifoso di un club storico che partecipa alla Superleague👑",,414,1627,39159,2018-12-13 00:54:29,2021-05-19 19:50:25,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
jeanpauldl1998,,Italia,75,313,15180,2011-09-08 14:58:24,2021-05-19 19:49:41,5,"Juan Guillermo Cuadrado Bello, 10 anni di carriera così suddivisi:
- 9 anni e 7 mesi in Serie A
- 5 mesi in Premier League (preso a Febbraio sfanculato ad Agosto nonostante i 30 milionazzi scuciti)

Secondo voi è un caso?",[]
camiloes16,Mi talento es que no tengo talento.,"Cali, Colombia",561,682,79134,2014-02-18 03:25:05,2021-05-19 19:22:40,1,"#CoppaItalia 🇮🇹
📍Gran Final. 
Atalanta 🆚️ Juventus 
🇨🇴 Duván Zapata titular.
🇨🇴 Luis Fernando Muriel será suplente. 
🇨🇴 Juan Guillermo Cuadrado será titular. 
#WbeimarLoDice https://t.co/ZkFoDgpnme","[{'text': 'CoppaItalia', 'indices': [19, 31]}]"
Moriartoty,"Liberal.
Fundamentalista de la Bundesliga.",25 de Mayo (Bs. As),459,309,15476,2012-04-03 21:32:09,2021-05-19 19:02:05,0,Disculpame pero ahora no puedo. Juega *me pongo de pie* Juan Guillermo Cuadrado.,[]
GolCaracol,Los futbolistas colombianos tienen acción en diferentes lugares del mundo y en https://t.co/mToAyZEG4I toda la información.,"Bogotá, Colombia",1060,3850450,332579,2010-05-14 14:47:05,2021-05-19 18:50:54,0,Este miércoles se disputa la final de la Copa de Italia. https://t.co/cLdjOWwV5C,[]
jagava1774,"Vallecaucano, Caleño y con locura sobrediagnosticada por el DEPORTIVO CALI",,1167,330,8371,2013-09-25 04:01:55,2021-05-19 18:49:27,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
juanse_91,Comunicador Social - Periodista. Actualmente en @Citytv . Mis apreciaciones nada tienen que ver con mi empleador. #QueremosFútbolEnPaz,"Bogotá, D.C., Colombia",2294,4602,67420,2010-06-01 16:38:21,2021-05-19 18:32:12,0,Juan Guillermo Cuadrado 🇨🇴 será inicialista con Juventus en la final de #CoppaItalia 🇮🇹 vs. Atalanta. https://t.co/KF3Xej9jHZ,"[{'text': 'CoppaItalia', 'indices': [72, 84]}]"
julianalopezh15,Politóloga en proceso #YVosQuéConLaPaz,Cali-Colombia,224,195,7591,2009-11-21 00:50:00,2021-05-19 18:31:35,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
WbeimarMunoz,@wbeimarlodice Con los ojos en la cancha y el corazón en los oyentes.,"Medellín, Colombia",67,29602,63726,2013-03-08 18:07:34,2021-05-19 18:30:29,0,"#CoppaItalia 🇮🇹
📍Gran Final. 
Atalanta 🆚️ Juventus 
🇨🇴 Duván Zapata titular.
🇨🇴 Luis Fernando Muriel será suplente. 
🇨🇴 Juan Guillermo Cuadrado será titular. 
#WbeimarLoDice https://t.co/SE7pizj4HH","[{'text': 'CoppaItalia', 'indices': [0, 12]}, {'text': 'WbeimarLoDice', 'indices': [159, 173]}]"
wbeimarlodice,Con los ojos en la cancha y el corazón en los oyentes. @WbeimarMunoz,"MEDELLÍN, COLOMBIA",543,54032,100246,2011-01-05 18:38:20,2021-05-19 18:30:18,1,"#CoppaItalia 🇮🇹
📍Gran Final. 
Atalanta 🆚️ Juventus 
🇨🇴 Duván Zapata titular.
🇨🇴 Luis Fernando Muriel será suplente. 
🇨🇴 Juan Guillermo Cuadrado será titular. 
#WbeimarLoDice https://t.co/ZkFoDgpnme","[{'text': 'CoppaItalia', 'indices': [0, 12]}, {'text': 'WbeimarLoDice', 'indices': [159, 173]}]"
Antonioj1389,,Venezuela,600,259,24722,2009-09-22 02:08:12,2021-05-19 18:19:45,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
torresmon07,capitán de parche 13,"Pamplona, Colombia",162,19,32,2016-02-25 17:41:58,2021-05-19 17:49:57,0,"@vitodepalma amigo un abrazo, quería saber que tan cierto es que Juan Guillermo Cuadrado, es el jugador que más goles le a hecho al Inter de Milán",[]
torresmon07,capitán de parche 13,"Pamplona, Colombia",162,19,32,2016-02-25 17:41:58,2021-05-19 17:47:50,0,@CalcioDePalma Quería saber que tan cierto es que Juan Guillermo Cuadrado es el jugador que más goles le ah marcado a Inter de Milán,[]
ManoloSalsa,Estación ON LINE  con mucha SALSA y DEPORTES https://t.co/YwMOE1ef75  descarganos desde el PLAY STORE de tu cel y disfruta de la mejor compañia.,Cali ,412,3147,15475,2011-08-20 19:02:19,2021-05-19 17:37:13,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
sebasguti996,"📻Locutor Comunicador social y periodista.📚 Música, Fútbol y Movies. Instagram: @guti899","Medellín, Colombia",653,176,2584,2011-09-09 19:37:14,2021-05-19 17:35:39,1,"Duván Zapata - Atalanta 
Gustavo Cuéllar - Al Hilal
James Rodríguez  - Everton
Jéfferson Lerma  - Bournemouth
Juan Guillermo Cuadrado - Juventus
Juan Fernando Quintero - Shenzen
Luis Diaz - Porto
Luis Muriel - Atalanta (ITA)
Matheus Uribe - Porto (POR
Miguel Borja - Junior",[]
Granobles19,Futbolista profesional colombiano-venezolano Actualmente en @AtleticoFCSA Primera B de Colombia | Contacto: miguelgranobles13@gmail.com,"Cali, Colombia",777,421,26394,2011-11-13 14:03:22,2021-05-19 16:24:50,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
luisk_hz,@juniorclubsa♥️ | Creador de @vamossharks_ & diseñador en @toquesports,"Barranquilla, Colombia",232,191,11506,2015-05-23 15:09:51,2021-05-19 16:21:34,1,"¡SE DEFINE LA COPA🏆! Duelo colombiano🇨🇴 en la gran final de la #CoppaItalia: La Atalanta de Duván Zapata y Luis Fernando Muriel se enfrenta ante la Juventus de Juan Guillermo Cuadrado. ¿Quién saldrá campeón? #CafeterosXElMundo 

⏰ 2:00 p.m. (hora colombiana) https://t.co/kPWO9AiLYi","[{'text': 'CoppaItalia', 'indices': [80, 92]}]"
munozdaviid2012,,Colombia,88,44,956,2014-10-27 20:17:36,2021-05-19 16:16:24,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
ToqueSports,¡La dosis de deporte que necesitas! ⚽️🏀⚾️🎾 🏈 • Facebook: Toque Sports • Instagram: @ToqueSports • YouTube: /ToqueSports,contacto@toquesports.com,380,21161,49564,2014-06-22 01:48:36,2021-05-19 15:28:48,1,"¡SE DEFINE LA COPA🏆! Duelo colombiano🇨🇴 en la gran final de la #CoppaItalia: La Atalanta de Duván Zapata y Luis Fernando Muriel se enfrenta ante la Juventus de Juan Guillermo Cuadrado. ¿Quién saldrá campeón? #CafeterosXElMundo 

⏰ 2:00 p.m. (hora colombiana) https://t.co/kPWO9AiLYi","[{'text': 'CoppaItalia', 'indices': [63, 75]}, {'text': 'CafeterosXElMundo', 'indices': [208, 226]}]"
diegosaviola10,"Periodista Deportivo.Director @DptesSinTapujos Lunes a Viernes 12M- 1:30 Pm On Radio Cali, en @DirecTvSportsCo y @QhuboCali Gracias a Dios y la Virgen por Todo","Cali, Colombia. Acord ",101,21372,54501,2013-02-21 19:39:06,2021-05-19 15:22:13,7,"Egan Bernal es el Juan Guillermo Cuadrado del Ciclismo, es el más grande pero no es mediático.
Inmenso Egan, Orgullo Colombiano! https://t.co/0qHMUYoIqG",[]
SoyElDibujante,"'Lo siento, uso el humor para ocultar mis inseguridades. Además, soy gracioso. Así que no me odies' Tuitero patológico. EspPsico Social y Comunitario  /D|T\90+3",Amegakure ,928,1504,25397,2011-02-23 02:23:04,2021-05-19 14:22:33,0,@mariap8910 Juan Guillermo Cuadrado. Hoy por hoy puede ser un top 3 o 5 de laterales derechos a nivel mundial. De resto veo con mucha preocupación la doble fecha de eliminatorias.,[]
noticias_caldas,"2004 Titulo CONTINENTAL.
Famillia 11Caldas
#JuntosSomosOnceCaldas
https://t.co/q6zDU0hRHF",,60,23,800,2021-01-26 22:03:59,2021-05-19 14:01:22,0,"VOLANTES:
Juan Guillermo Cuadrado
Juan Fernando Quintero
Matheus Uribe
Sebastian Perez https://t.co/piTFtfaizi",[]
JoseJosebarraza,Comentarista de deportes,"Bogotá, Colombia",1246,384,26543,2011-12-27 19:55:16,2021-05-19 13:38:35,1,"Goles no faltaron en Europa: así quedó El Pódium de colombianos del fin de semana 🇨🇴⚽️

Carlos Bacca se lució con un triplete, Juan Guillermo Cuadrado se fue de doblete con la Juventus y muchos más que dejaron en alto la bandera de nuestro país. https://t.co/2rVafEzTMg",[]
GolCaracol,Los futbolistas colombianos tienen acción en diferentes lugares del mundo y en https://t.co/mToAyZEG4I toda la información.,"Bogotá, Colombia",1060,3850450,332579,2010-05-14 14:47:05,2021-05-19 13:31:46,1,"Goles no faltaron en Europa: así quedó El Pódium de colombianos del fin de semana 🇨🇴⚽️

Carlos Bacca se lució con un triplete, Juan Guillermo Cuadrado se fue de doblete con la Juventus y muchos más que dejaron en alto la bandera de nuestro país. https://t.co/2rVafEzTMg",[]
tonymocary,defendemos a Colombia juramos ante Dios velar hasta el final por su custodia,"Bogotá, D.C., Colombia",1264,381,14315,2013-07-30 01:31:25,2021-05-19 11:37:17,0,@BochaJimenez @guilloarango @velezfutbol recuerden que Juan Guillermo cuadrado lo va utilizar como extremo junto a Luis Díaz y Luis Fernando Muriel,[]
Cristo007Cristo,"🇮🇹Italie,Juventus . Chi vivrà vedrá
Je suis responsable de ce que je dis,pas de ce que tu comprends.",,848,1785,10919,2017-04-30 17:55:05,2021-05-19 06:11:37,0,"@Romanofoot Je n'ai aucun doute,si ils gagnent rien n' arrêtera Juan Guillermo Cuadrado Bello 💪
Par contre il faut qu'ils gagnent et là je suis un peu moins serein ...",[]
andres18053165,Seguidor y amante de la informacion deportiva y del futbol Colombiano,"Manizales, Colombia",520,428,2190,2014-09-27 02:29:48,2021-05-19 02:47:10,0,"@AlargueCaracol Saludos desde Manizales gente @AlargueCaracol 
Este seria mi 11 tipo 🇨🇴 para enfrentar a 🇵🇪 y 🇦🇷de los convocados
David Ospina

Stefan Medina
Yerry Mina
Davinson Sanchez
William Tesillo

Wilmar Barrios
Mateus Uribe

Juan Guillermo Cuadrado
James Rodriguez
JF Quintero

Luis Muriel",[]
EdwardAranguren,Happy,Bogotá,1281,162,8155,2011-11-27 20:34:33,2021-05-19 02:40:48,0,"@ESPNColombia Es una buena nómina, con  una gran curiosidad solo hay un jugador en un gran equipo, Juan Guillermo Cuadrado en la Juventus.",[]
RenatoAL99,Aliancista hasta la muerte ~ Ingeniería Civil PUCP,"Lima, Peru",660,300,23878,2010-06-22 01:25:23,2021-05-19 01:54:01,0,Juan Guillermo Cuadrado,[]
MarcaClaroCol,¡Aquí encontrarás toda la información deportiva de Colombia y el mundo!,Colombia,781,45905,51959,2013-03-27 12:54:38,2021-05-19 01:18:22,0,"⚽️ASI LO AFIRMA QUIEN LO FIRMÓ PARA UDINESE EN 2009⚽️

""Juan Guillermo Cuadrado se merece una ampliación de contrato""

https://t.co/ZPSbl6h5Nx",[]
elmeridiano_co,25 años líderes en Córdoba y Sucre. Noticias de nuestro Caribe Meridiano. #Avanzamos #ReportaME tu noticia 310 637 8292,"Córdoba, Sucre",1240,74211,152537,2010-11-22 20:45:29,2021-05-19 01:08:27,0,"#Deportes | Los cordobeses @morelos2106 y @MiguelABorja9 y jugadores importantes como James Rodríguez, David Ospina y Juan Guillermo Cuadrado lideran esta lista de 26 jugadores

(https://t.co/bkg8lROEbF)

#ElMeridianoTeUbica #Avanzamos","[{'text': 'Deportes', 'indices': [0, 9]}, {'text': 'ElMeridianoTeUbica', 'indices': [205, 224]}, {'text': 'Avanzamos', 'indices': [225, 235]}]"
camilobarreto1,"¡GRACIAS TOTALES!, ¡SPINETTA IS GOD! AC Milan-América de Cali.",Bogotá,540,433,61871,2011-05-31 00:27:54,2021-05-19 01:04:47,0,Sueño con el día que dejen de convocar al mercenario de Juan Guillermo Cuadrado.,[]
AndresfelipeMP_,Comunicador Social y Periodista colombiano de Radio 🎙️,Colombia,1489,1119,3224,2020-10-29 16:39:39,2021-05-19 00:56:21,0,"Mi XI 

Camilo Vargas 

Stefan Medina, Davinson Sánchez, Oscar Murillo, William Tesillo

Wilmar Barrios, Lerma

Juan Guillermo Cuadrado, James Rodríguez, Luis Muriel 

Duvan Zapata 

¿El de ustedes cuál sería??? https://t.co/Bhi8rWK4YT",[]
radio1tunja,"102.1 F.M. #Tunja 
La emisora #1 de #Boyacá
#QuédateEnCasa! Descarga nuestra app para Android/iOS","Av Norte#51-41 Tunja, Boyaca",341,6936,38331,2011-09-12 14:05:31,2021-05-19 00:53:49,0,"Dávinson Sánchez Mina – Tottenham (ING)
Duván Zapata Banguero – Atalanta (ITA)
Gustavo Cuéllar Gallego- Al Hilal (KSA)
James Rodríguez Rubio – Everton (ING)
Jéfferson Lerma Solís – A. F. C. Bournemouth (ING)
Juan Guillermo Cuadrado Bello – Juventus (ITA)
Juan Fernando Quintero",[]
octamorago,"Presentador,periodista y comentarista deportivo en medios como @Antena2RCN @NoticiasCaracol @CNN @ESPN @Univision @Telemundo Graduado en @CampusATFA #DT #Futbol",,5342,6279,5535,2011-12-01 14:45:29,2021-05-19 00:50:11,1,"La convocatoria de @SeleccionColomb  
la encabezan:
David Ospina Ramírez - Napoli (ITA)
Duván Zapata Banguero - Atalanta (ITA)
James Rodríguez Rubio - Everton (ING)
Juan Guillermo Cuadrado Bello - Juventus (ITA)
Juan Fernando Quintero Paniagua - Shenzen (CHI)",[]
octamorago,"Presentador,periodista y comentarista deportivo en medios como @Antena2RCN @NoticiasCaracol @CNN @ESPN @Univision @Telemundo Graduado en @CampusATFA #DT #Futbol",,5342,6279,5535,2011-12-01 14:45:29,2021-05-19 00:48:25,1,"La convocatoria de @SeleccionColomb  
la encabezan:
David Ospina Ramírez - Napoli (ITA)
Duván Zapata Banguero - Atalanta (ITA)
James Rodríguez Rubio - Everton (ING)
Juan Guillermo Cuadrado Bello - Juventus (ITA)
Juan Fernando Quintero Paniagua - Shenzen (CHI)",[]
carlosortegagol,"Analista Deportivo, creyente en Díos, humano, trató de equivocarme poco, sonrió a cada momento y a pesar de los fuertes vientos vivo felíz. opiniones personales",Colombia,873,7469,19895,2010-08-21 15:38:49,2021-05-19 00:41:59,0,"12. Jéfferson Lerma Solís – A. F. C. Bournemouth (ING)
13. Juan Guillermo Cuadrado Bello – Juventus (ITA)
14. Juan Fernando Quintero Paniagua – Shenzen (CHI)
15. Luis Diaz Marulanda – Porto (POR)
16. Luis Muriel Fruto- Atalanta (ITA)
17. Matheus Uribe Villa – Porto (POR)",[]
tiagoaristi,"Hago periodismo deportivo y redes. Noticias TM y #EBdT - 
IG: https://t.co/CPJFMWerWv","Sabaneta, Antioquia",1297,24210,101458,2010-05-17 22:03:54,2021-05-19 00:38:20,1,"Duván Zapata - Atalanta 
Gustavo Cuéllar - Al Hilal
James Rodríguez  - Everton
Jéfferson Lerma  - Bournemouth
Juan Guillermo Cuadrado - Juventus
Juan Fernando Quintero - Shenzen
Luis Diaz - Porto
Luis Muriel - Atalanta (ITA)
Matheus Uribe - Porto (POR
Miguel Borja - Junior",[]
BochaJimenez,Periodista Deportivo. Escúchenos en: https://t.co/HBzEtmrWWQ,Bogotá,386,79020,75313,2011-03-02 02:06:31,2021-05-19 00:35:27,0,"Juan Guillermo Cuadrado, Jefferson Lerma, James Rodríguez, Gustavo Cuellar, Baldomero Perlaza.
Delanteros: Alfredo Morelos, Duván Zapata, Luis Diaz, Luis Muriel, Miguel Borja, Rafael Santos Borré.",[]
EspinosaCrsiete,26. Estilista. Sevilla. Comento de todo. Más específicamente programas y realitys de televisión y fútbol.,"Sevilla, España",2574,4189,1102250,2012-01-03 00:25:29,2021-05-19 00:00:39,3,"Cristiano Ronaldo y Juan Guillermo Cuadrado encabezaron triunfo de la Juventus 3-2 sobre Inter de Milán en el Clásico de Italia; la Vecchia Signora volvió a puesto de Champions League, pero aún espera los resultados de Napoli y Milan a falta de una jornada #Juve #CristianoRonaldo https://t.co/9Z8gOmlFIK",[]
EspinosaCrsiete,26. Estilista. Sevilla. Comento de todo. Más específicamente programas y realitys de televisión y fútbol.,"Sevilla, España",2574,4189,1102250,2012-01-03 00:25:29,2021-05-19 00:00:22,46,"Juventus con dos goles de Juan Guillermo Cuadrado ,venció al Campeón Inter,3-2. Su Segundo gol fue por falta cometida a él y penal convertido por Cuadrado y así  totalizar 5 en su cuenta personal en los choques con el Inter. Figura hoy.",[]
EspinosaCrsiete,26. Estilista. Sevilla. Comento de todo. Más específicamente programas y realitys de televisión y fútbol.,"Sevilla, España",2574,4189,1102250,2012-01-03 00:25:29,2021-05-19 00:00:18,16,"Juan Guillermo Cuadrado, la gran figura del partido entre Juventus e Inter. 3-2 .",[]
EspinosaCrsiete,26. Estilista. Sevilla. Comento de todo. Más específicamente programas y realitys de televisión y fútbol.,"Sevilla, España",2574,4189,1102250,2012-01-03 00:25:29,2021-05-19 00:00:02,23,"CON UN JUAN GUILLERMO CUADRADO GIGANTE, LA JUVENTUS LE GANÓ 3-2 AL INTER. El colombiano marcó doblete, provocó un penal e hizo expulsar a un rival, para el triunfo ante el campeón de la #SerieAxESPN. https://t.co/UnmhtWUFRw",[]
